index,addr_pct_cd,date,law_cat_cd,count,precinct_area,areaName,Borough,areaType,median_rent,Neighborhood,ZIP Codes,danger_ratio
153,103,2015-01,FELONY,211,Jamaica Central,Jamaica,QUEENS,neighborhood,2150.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.29441860465116276
154,103,2015-01,MISDEMEANOR,322,Jamaica Central,Jamaica,QUEENS,neighborhood,2150.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.29953488372093023
155,103,2015-01,VIOLATION,77,Jamaica Central,Jamaica,QUEENS,neighborhood,2150.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.035813953488372095
156,104,2015-01,FELONY,149,Ridgewood / Glendale,Ridgewood,QUEENS,neighborhood,2238.0,West Central Queens,"[11374, 11375, 11379, 11385]",0.19973190348525469
157,104,2015-01,MISDEMEANOR,235,Ridgewood / Glendale,Ridgewood,QUEENS,neighborhood,2238.0,West Central Queens,"[11374, 11375, 11379, 11385]",0.21000893655049152
158,104,2015-01,VIOLATION,63,Ridgewood / Glendale,Ridgewood,QUEENS,neighborhood,2238.0,West Central Queens,"[11374, 11375, 11379, 11385]",0.028150134048257374
159,108,2015-01,FELONY,111,Long Island City,Long Island City,QUEENS,neighborhood,3000.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.111
160,108,2015-01,MISDEMEANOR,159,Long Island City,Long Island City,QUEENS,neighborhood,3000.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.106
161,108,2015-01,VIOLATION,41,Long Island City,Long Island City,QUEENS,neighborhood,3000.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.013666666666666667
162,109,2015-01,FELONY,169,Flushing,Flushing,QUEENS,neighborhood,1700.0,North Queens,"[11354, 11355, 11356, 11357, 11358, 11359, 11360]",0.29823529411764704
163,109,2015-01,MISDEMEANOR,266,Flushing,Flushing,QUEENS,neighborhood,1700.0,North Queens,"[11354, 11355, 11356, 11357, 11358, 11359, 11360]",0.3129411764705882
164,109,2015-01,VIOLATION,78,Flushing,Flushing,QUEENS,neighborhood,1700.0,North Queens,"[11354, 11355, 11356, 11357, 11358, 11359, 11360]",0.04588235294117647
165,110,2015-01,FELONY,152,Elmhurst / Corona,Elmhurst,QUEENS,neighborhood,1650.0,West Queens,"[11368, 11369, 11370, 11372, 11373, 11377, 11378]",0.27636363636363637
166,110,2015-01,MISDEMEANOR,282,Elmhurst / Corona,Elmhurst,QUEENS,neighborhood,1650.0,West Queens,"[11368, 11369, 11370, 11372, 11373, 11377, 11378]",0.3418181818181818
167,110,2015-01,VIOLATION,52,Elmhurst / Corona,Elmhurst,QUEENS,neighborhood,1650.0,West Queens,"[11368, 11369, 11370, 11372, 11373, 11377, 11378]",0.03151515151515152
168,111,2015-01,FELONY,79,Bayside,Bayside,QUEENS,neighborhood,2200.0,Northeast Queens,"[11361, 11362, 11363, 11364]",0.10772727272727273
169,111,2015-01,MISDEMEANOR,94,Bayside,Bayside,QUEENS,neighborhood,2200.0,Northeast Queens,"[11361, 11362, 11363, 11364]",0.08545454545454545
170,111,2015-01,VIOLATION,19,Bayside,Bayside,QUEENS,neighborhood,2200.0,Northeast Queens,"[11361, 11362, 11363, 11364]",0.008636363636363636
171,112,2015-01,FELONY,84,Forest Hills / Rego Park,Forest Hills,QUEENS,neighborhood,2015.0,West Central Queens,"[11374, 11375, 11379, 11385]",0.1250620347394541
172,112,2015-01,MISDEMEANOR,161,Forest Hills / Rego Park,Forest Hills,QUEENS,neighborhood,2015.0,West Central Queens,"[11374, 11375, 11379, 11385]",0.1598014888337469
173,112,2015-01,VIOLATION,22,Forest Hills / Rego Park,Forest Hills,QUEENS,neighborhood,2015.0,West Central Queens,"[11374, 11375, 11379, 11385]",0.010918114143920596
174,113,2015-01,FELONY,220,Jamaica South,Jamaica,QUEENS,neighborhood,2150.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.30697674418604654
175,113,2015-01,MISDEMEANOR,350,Jamaica South,Jamaica,QUEENS,neighborhood,2150.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.32558139534883723
176,113,2015-01,VIOLATION,61,Jamaica South,Jamaica,QUEENS,neighborhood,2150.0,Jamaica,"[11412, 11423, 11432, 11433, 11434, 11435, 11436]",0.028372093023255815
177,114,2015-01,FELONY,190,Astoria,Astoria,QUEENS,neighborhood,2200.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.2590909090909091
178,114,2015-01,MISDEMEANOR,343,Astoria,Astoria,QUEENS,neighborhood,2200.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.3118181818181818
179,114,2015-01,VIOLATION,92,Astoria,Astoria,QUEENS,neighborhood,2200.0,Northwest Queens,"[11101, 11102, 11103, 11104, 11105, 11106]",0.04181818181818182
180,115,2015-01,FELONY,174,Jackson Heights / East Elmhurst,Jackson Heights,QUEENS,neighborhood,1750.0,West Queens,"[11368, 11369, 11370, 11372, 11373, 11377, 11378]",0.29828571428571427
181,115,2015-01,MISDEMEANOR,289,Jackson Heights / East Elmhurst,Jackson Heights,QUEENS,neighborhood,1750.0,West Queens,"[11368, 11369, 11370, 11372, 11373, 11377, 11378]",0.3302857142857143
182,115,2015-01,VIOLATION,47,Jackson Heights / East Elmhurst,Jackson Heights,QUEENS,neighborhood,1750.0,West Queens,"[11368, 11369, 11370, 11372, 11373, 11377, 11378]",0.026857142857142857
195,1,2015-02,FELONY,99,Financial District / Tribeca,All Downtown,MANHATTAN,submarket,3641.0,Lower Manhattan,"[10004, 10005, 10006, 10007, 10038, 10280]",0.08157099697885196
196,1,2015-02,MISDEMEANOR,220,Financial District / Tribeca,All Downtown,MANHATTAN,submarket,3641.0,Lower Manhattan,"[10004, 10005, 10006, 10007, 10038, 10280]",0.12084592145015106
197,1,2015-02,VIOLATION,34,Financial District / Tribeca,All Downtown,MANHATTAN,submarket,3641.0,Lower Manhattan,"[10004, 10005, 10006, 10007, 10038, 10280]",0.009338093930238945
198,6,2015-02,FELONY,115,Greenwich Village / West Village,West Village,MANHATTAN,neighborhood,3713.0,Greenwich Village and Soho,"[10012, 10013, 10014]",0.09291677888499865
199,6,2015-02,MISDEMEANOR,159,Greenwich Village / West Village,West Village,MANHATTAN,neighborhood,3713.0,Greenwich Village and Soho,"[10012, 10013, 10014]",0.08564503097225963
200,6,2015-02,VIOLATION,27,Greenwich Village / West Village,West Village,MANHATTAN,neighborhood,3713.0,Greenwich Village and Soho,"[10012, 10013, 10014]",0.007271747912739025
201,9,2015-02,FELONY,113,East Village / Alphabet City,East Village,MANHATTAN,neighborhood,2900.0,Lower East Side,"[10002, 10003, 10009]",0.11689655172413793
202,9,2015-02,MISDEMEANOR,224,East Village / Alphabet City,East Village,MANHATTAN,neighborhood,2900.0,Lower East Side,"[10002, 10003, 10009]",0.15448275862068966
203,9,2015-02,VIOLATION,33,East Village / Alphabet City,East Village,MANHATTAN,neighborhood,2900.0,Lower East Side,"[10002, 10003, 10009]",0.011379310344827587
204,10,2015-02,FELONY,109,Chelsea / Hudson Yards,Chelsea,MANHATTAN,neighborhood,3754.0,Chelsea and Clinton,"[10001, 10011, 10018, 10019, 10020, 10036]",0.08710708577517315
205,10,2015-02,MISDEMEANOR,145,Chelsea / Hudson Yards,Chelsea,MANHATTAN,neighborhood,3754.0,Chelsea and Clinton,"[10001, 10011, 10018, 10019, 10020, 10036]",0.07725093233883858
206,10,2015-02,VIOLATION,22,Chelsea / Hudson Yards,Chelsea,MANHATTAN,neighborhood,3754.0,Chelsea and Clinton,"[10001, 10011, 10018, 10019, 10020, 10036]",0.005860415556739478
207,13,2015-02,FELONY,168,Flatiron / Midtown South,Flatiron,MANHATTAN,neighborhood,4513.0,Gramercy Park and Murray Hill,"[10010, 10016, 10017, 10022]",0.11167737646798138
208,13,2015-02,MISDEMEANOR,271,Flatiron / Midtown South,Flatiron,MANHATTAN,neighborhood,4513.0,Gramercy Park and Murray Hill,"[10010, 10016, 10017, 10022]",0.12009749612231331
209,13,2015-02,VIOLATION,53,Flatiron / Midtown South,Flatiron,MANHATTAN,neighborhood,4513.0,Gramercy Park and Murray Hill,"[10010, 10016, 10017, 10022]",0.011743851096831376
210,17,2015-02,FELONY,85,Midtown East,Midtown East,MANHATTAN,neighborhood,3300.0,Gramercy Park and Murray Hill,"[10010, 10016, 10017, 10022]",0.07727272727272727
211,17,2015-02,MISDEMEANOR,95,Midtown East,Midtown East,MANHATTAN,neighborhood,3300.0,Gramercy Park and Murray Hill,"[10010, 10016, 10017, 10022]",0.05757575757575758
212,17,2015-02,VIOLATION,28,Midtown East,Midtown East,MANHATTAN,neighborhood,3300.0,Gramercy Park and Murray Hill,"[10010, 10016, 10017, 10022]",0.008484848484848486
213,19,2015-02,FELONY,137,Upper East Side,Upper East Side,MANHATTAN,neighborhood,2900.0,Upper East Side,"[10021, 10028, 10044, 10065, 10075, 10128]",0.14172413793103447
214,19,2015-02,MISDEMEANOR,208,Upper East Side,Upper East Side,MANHATTAN,neighborhood,2900.0,Upper East Side,"[10021, 10028, 10044, 10065, 10075, 10128]",0.14344827586206896
215,19,2015-02,VIOLATION,39,Upper East Side,Upper East Side,MANHATTAN,neighborhood,2900.0,Upper East Side,"[10021, 10028, 10044, 10065, 10075, 10128]",0.013448275862068966
216,20,2015-02,FELONY,93,Upper West Side,Upper West Side,MANHATTAN,neighborhood,3300.0,Upper West Side,"[10023, 10024, 10025]",0.08454545454545455
217,20,2015-02,MISDEMEANOR,124,Upper West Side,Upper West Side,MANHATTAN,neighborhood,3300.0,Upper West Side,"[10023, 10024, 10025]",0.07515151515151515
218,20,2015-02,VIOLATION,40,Upper West Side,Upper West Side,MANHATTAN,neighborhood,3300.0,Upper West Side,"[10023, 10024, 10025]",0.012121212121212121
219,22,2015-02,FELONY,2,Central Park,Central Park South,MANHATTAN,neighborhood,7750.0,Upper East Side,"[10021, 10028, 10044, 10065, 10075, 10128]",0.0007741935483870968
220,22,2015-02,MISDEMEANOR,5,Central Park,Central Park South,MANHATTAN,neighborhood,7750.0,Upper East Side,"[10021, 10028, 10044, 10065, 10075, 10128]",0.0012903225806451613
221,22,2015-02,VIOLATION,1,Central Park,Central Park South,MANHATTAN,neighborhood,7750.0,Upper East Side,"[10021, 10028, 10044, 10065, 10075, 10128]",0.00012903225806451613
222,23,2015-02,FELONY,124,East Harlem South,East Harlem,MANHATTAN,neighborhood,2190.0,East Harlem,"[10029, 10035]",0.16986301369863013
223,23,2015-02,MISDEMEANOR,252,East Harlem South,East Harlem,MANHATTAN,neighborhood,2190.0,East Harlem,"[10029, 10035]",0.23013698630136986
224,23,2015-02,VIOLATION,51,East Harlem South,East Harlem,MANHATTAN,neighborhood,2190.0,East Harlem,"[10029, 10035]",0.023287671232876714
225,24,2015-02,FELONY,95,Upper West Side North,All Upper West Side,MANHATTAN,submarket,3300.0,Upper West Side,"[10023, 10024, 10025]",0.08636363636363636
226,24,2015-02,MISDEMEANOR,181,Upper West Side North,All Upper West Side,MANHATTAN,submarket,3300.0,Upper West Side,"[10023, 10024, 10025]",0.1096969696969697
227,24,2015-02,VIOLATION,51,Upper West Side North,All Upper West Side,MANHATTAN,submarket,3300.0,Upper West Side,"[10023, 10024, 10025]",0.015454545454545455
228,25,2015-02,FELONY,116,East Harlem North,East Harlem,MANHATTAN,neighborhood,2190.0,East Harlem,"[10029, 10035]",0.1589041095890411
229,25,2015-02,MISDEMEANOR,299,East Harlem North,East Harlem,MANHATTAN,neighborhood,2190.0,East Harlem,"[10029, 10035]",0.2730593607305936
230,25,2015-02,VIOLATION,52,East Harlem North,East Harlem,MANHATTAN,neighborhood,2190.0,East Harlem,"[10029, 10035]",0.023744292237442923
231,26,2015-02,FELONY,45,Morningside Heights / Manhattanville,Morningside Heights,MANHATTAN,neighborhood,3260.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.04141104294478527
232,26,2015-02,MISDEMEANOR,97,Morningside Heights / Manhattanville,Morningside Heights,MANHATTAN,neighborhood,3260.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.05950920245398773
233,26,2015-02,VIOLATION,31,Morningside Heights / Manhattanville,Morningside Heights,MANHATTAN,neighborhood,3260.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.00950920245398773
234,28,2015-02,FELONY,88,West Harlem,West Harlem,MANHATTAN,neighborhood,2200.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.12
235,28,2015-02,MISDEMEANOR,223,West Harlem,West Harlem,MANHATTAN,neighborhood,2200.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.20272727272727273
236,28,2015-02,VIOLATION,36,West Harlem,West Harlem,MANHATTAN,neighborhood,2200.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.016363636363636365
237,30,2015-02,FELONY,81,Hamilton Heights / Sugar Hill,Hamilton Heights,MANHATTAN,neighborhood,2400.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.10125
238,30,2015-02,MISDEMEANOR,170,Hamilton Heights / Sugar Hill,Hamilton Heights,MANHATTAN,neighborhood,2400.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.14166666666666666
239,30,2015-02,VIOLATION,29,Hamilton Heights / Sugar Hill,Hamilton Heights,MANHATTAN,neighborhood,2400.0,Central Harlem,"[10026, 10027, 10030, 10037, 10039]",0.012083333333333333
240,32,2015-02,FELONY,81,East Harlem Central,East Harlem,MANHATTAN,neighborhood,2190.0,East Harlem,"[10029, 10035]",0.11095890410958904
241,32,2015-02,MISDEMEANOR,277,East Harlem Central,East Harlem,MANHATTAN,neighborhood,2190.0,East Harlem,"[10029, 10035]",0.25296803652968036
242,32,2015-02,VIOLATION,43,East Harlem Central,East Harlem,MANHATTAN,neighborhood,2190.0,East Harlem,"[10029, 10035]",0.019634703196347032
243,33,2015-02,FELONY,98,Washington Heights South,Washington Heights,MANHATTAN,neighborhood,1900.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.15473684210526314
244,33,2015-02,MISDEMEANOR,186,Washington Heights South,Washington Heights,MANHATTAN,neighborhood,1900.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.1957894736842105
245,33,2015-02,VIOLATION,35,Washington Heights South,Washington Heights,MANHATTAN,neighborhood,1900.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.018421052631578946
246,34,2015-02,FELONY,130,Washington Heights North,Washington Heights,MANHATTAN,neighborhood,1900.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.20526315789473684
247,34,2015-02,MISDEMEANOR,171,Washington Heights North,Washington Heights,MANHATTAN,neighborhood,1900.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.18
248,34,2015-02,VIOLATION,49,Washington Heights North,Washington Heights,MANHATTAN,neighborhood,1900.0,Inwood and Washington Heights,"[10031, 10032, 10033, 10034, 10040]",0.025789473684210525
249,40,2015-02,FELONY,186,South Bronx / Mott Haven,Mott Haven,BRONX,neighborhood,1700.0,Hunts Point and Mott Haven,"[10454, 10455, 10459, 10474]",0.32823529411764707
250,40,2015-02,MISDEMEANOR,503,South Bronx / Mott Haven,Mott Haven,BRONX,neighborhood,1700.0,Hunts Point and Mott Haven,"[10454, 10455, 10459, 10474]",0.591764705882353
251,40,2015-02,VIOLATION,78,South Bronx / Mott Haven,Mott Haven,BRONX,neighborhood,1700.0,Hunts Point and Mott Haven,"[10454, 10455, 10459, 10474]",0.04588235294117647
252,43,2015-02,FELONY,185,Soundview,Soundview,BRONX,neighborhood,1395.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.3978494623655914
253,43,2015-02,MISDEMEANOR,500,Soundview,Soundview,BRONX,neighborhood,1395.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.7168458781362007
254,43,2015-02,VIOLATION,113,Soundview,Soundview,BRONX,neighborhood,1395.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.08100358422939068
255,44,2015-02,FELONY,212,Highbridge / Grand Concourse,Highbridge,BRONX,neighborhood,1350.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.4711111111111111
256,44,2015-02,MISDEMEANOR,382,Highbridge / Grand Concourse,Highbridge,BRONX,neighborhood,1350.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.5659259259259259
257,44,2015-02,VIOLATION,88,Highbridge / Grand Concourse,Highbridge,BRONX,neighborhood,1350.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.06518518518518518
258,46,2015-02,FELONY,179,University Heights / Fordham,University Heights,BRONX,neighborhood,1250.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.4296
259,46,2015-02,MISDEMEANOR,373,University Heights / Fordham,University Heights,BRONX,neighborhood,1250.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.5968
260,46,2015-02,VIOLATION,89,University Heights / Fordham,University Heights,BRONX,neighborhood,1250.0,High Bridge and Morrisania,"[10451, 10452, 10456]",0.0712
261,47,2015-02,FELONY,184,Woodlawn / Wakefield,Wakefield,BRONX,neighborhood,1300.0,Northeast Bronx,"[10466, 10469, 10470, 10475]",0.4246153846153846
262,47,2015-02,MISDEMEANOR,327,Woodlawn / Wakefield,Wakefield,BRONX,neighborhood,1300.0,Northeast Bronx,"[10466, 10469, 10470, 10475]",0.5030769230769231
263,47,2015-02,VIOLATION,77,Woodlawn / Wakefield,Wakefield,BRONX,neighborhood,1300.0,Northeast Bronx,"[10466, 10469, 10470, 10475]",0.05923076923076923
264,48,2015-02,FELONY,129,Belmont / Tremont,Belmont,BRONX,neighborhood,1725.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.22434782608695653
265,48,2015-02,MISDEMEANOR,302,Belmont / Tremont,Belmont,BRONX,neighborhood,1725.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.3501449275362319
266,48,2015-02,VIOLATION,64,Belmont / Tremont,Belmont,BRONX,neighborhood,1725.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.03710144927536232
267,49,2015-02,FELONY,115,Pelham Parkway / Morris Park,Pelham Parkway,BRONX,neighborhood,1587.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.21739130434782608
268,49,2015-02,MISDEMEANOR,313,Pelham Parkway / Morris Park,Pelham Parkway,BRONX,neighborhood,1587.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.39445494643982354
269,49,2015-02,VIOLATION,33,Pelham Parkway / Morris Park,Pelham Parkway,BRONX,neighborhood,1587.0,Southeast Bronx,"[10461, 10462, 10464, 10465, 10472, 10473]",0.020793950850661626
270,50,2015-02,FELONY,81,Riverdale / Kingsbridge,Riverdale,BRONX,neighborhood,2175.0,Kingsbridge and Riverdale,"[10463, 10471]",0.11172413793103449
271,50,2015-02,MISDEMEANOR,178,Riverdale / Kingsbridge,Riverdale,BRONX,neighborhood,2175.0,Kingsbridge and Riverdale,"[10463, 10471]",0.16367816091954024
272,50,2015-02,VIOLATION,31,Riverdale / Kingsbridge,Riverdale,BRONX,neighborhood,2175.0,Kingsbridge and Riverdale,"[10463, 10471]",0.014252873563218391
273,52,2015-02,FELONY,213,Norwood / Bedford Park,Bedford Park,BRONX,neighborhood,1400.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.4564285714285714
274,52,2015-02,MISDEMEANOR,444,Norwood / Bedford Park,Bedford Park,BRONX,neighborhood,1400.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.6342857142857142
275,52,2015-02,VIOLATION,56,Norwood / Bedford Park,Bedford Park,BRONX,neighborhood,1400.0,Bronx Park and Fordham,"[10458, 10467, 10468]",0.04
276,60,2015-02,FELONY,128,Coney Island / Brighton Beach,Coney Island,BROOKLYN,neighborhood,1999.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.192096048024012
277,60,2015-02,MISDEMEANOR,180,Coney Island / Brighton Beach,Coney Island,BROOKLYN,neighborhood,1999.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.18009004502251125
278,60,2015-02,VIOLATION,60,Coney Island / Brighton Beach,Coney Island,BROOKLYN,neighborhood,1999.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.030015007503751877
279,61,2015-02,FELONY,129,Sheepshead Bay / Madison,Sheepshead Bay,BROOKLYN,neighborhood,1613.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.23992560446373218
280,61,2015-02,MISDEMEANOR,187,Sheepshead Bay / Madison,Sheepshead Bay,BROOKLYN,neighborhood,1613.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.23186608803471792
281,61,2015-02,VIOLATION,38,Sheepshead Bay / Madison,Sheepshead Bay,BROOKLYN,neighborhood,1613.0,Southern Brooklyn,"[11223, 11224, 11229, 11235]",0.023558586484810913
282,62,2015-02,FELONY,120,Bensonhurst,Bensonhurst,BROOKLYN,neighborhood,1725.0,Borough Park,"[11204, 11218, 11219, 11230]",0.20869565217391303
283,62,2015-02,MISDEMEANOR,214,Bensonhurst,Bensonhurst,BROOKLYN,neighborhood,1725.0,Borough Park,"[11204, 11218, 11219, 11230]",0.24811594202898551
284,62,2015-02,VIOLATION,58,Bensonhurst,Bensonhurst,BROOKLYN,neighborhood,1725.0,Borough Park,"[11204, 11218, 11219, 11230]",0.0336231884057971
285,66,2015-02,FELONY,85,Borough Park,Borough Park,BROOKLYN,neighborhood,1595.0,Borough Park,"[11204, 11218, 11219, 11230]",0.15987460815047022
286,66,2015-02,MISDEMEANOR,133,Borough Park,Borough Park,BROOKLYN,neighborhood,1595.0,Borough Park,"[11204, 11218, 11219, 11230]",0.16677115987460814
287,66,2015-02,VIOLATION,31,Borough Park,Borough Park,BROOKLYN,neighborhood,1595.0,Borough Park,"[11204, 11218, 11219, 11230]",0.019435736677115987
288,67,2015-02,FELONY,223,East Flatbush,East Flatbush,BROOKLYN,neighborhood,1450.0,Flatbush,"[11203, 11210, 11225, 11226]",0.4613793103448276
289,67,2015-02,MISDEMEANOR,319,East Flatbush,East Flatbush,BROOKLYN,neighborhood,1450.0,Flatbush,"[11203, 11210, 11225, 11226]",0.44
290,67,2015-02,VIOLATION,100,East Flatbush,East Flatbush,BROOKLYN,neighborhood,1450.0,Flatbush,"[11203, 11210, 11225, 11226]",0.06896551724137931
291,68,2015-02,FELONY,86,Bay Ridge / Dyker Heights,Bay Ridge,BROOKLYN,neighborhood,1700.0,Southwest Brooklyn,"[11209, 11214, 11228]",0.15176470588235294
